,date,tweet,vader_neg,vader_neu,vader_pos,vader_compound,tweet_clean
2421,6/11/2020,Now watching #Belanjawan2021,0,1,0,0,watching belanjawan2021
2422,6/11/2020,Let's go🙌🏻 #Belanjawan2021,0,1,0,0,lets go🙌🏻 belanjawan2021
2424,6/11/2020,Pendekatan 6R. Resolve Resilience Restart Recovery Revitalize Reform #Belanjawan2021,0,0.755,0.245,0.3818,pendekatan 6r resolve resilience restart recovery revitalize reform belanjawan2021
2425,6/11/2020,Still calling for u male &amp; female age 30's-40's for PA insurance casting. Show us ur talent by sign up at  https://t.co/gcCzENQlT6 Get your chips n coke ready guys #Belanjawan2021 #trumpmelltdown can't wait for iOS 14 #talentsagencyinkl #castingcallinkl,0,0.865,0.135,0.6486,still calling u male female age 30s40s pa insurance casting show us ur talent sign get chips n coke ready guys belanjawan2021 trumpmelltdown cant wait ios 14 talentsagencyinkl castingcallinkl
2429,6/11/2020,Why do i feel nervous waiting #Belanjawan2021 ni haha,0.189,0.541,0.27,0.2263,feel nervous waiting belanjawan2021 ni haha
2430,6/11/2020,I want more tax relief #Belanjawan2021,0,0.391,0.609,0.5688,want tax relief belanjawan2021
2431,6/11/2020,I want to listen to #Belanjawan2021 but my office is so damn quiet macam kat kubur .,0.251,0.688,0.061,-0.6795,want listen belanjawan2021 office damn quiet macam kat kubur
2432,6/11/2020,God bless Malaysia. #Belanjawan2021 #Budget2021 🇲🇾,0,0.449,0.551,0.5994,god bless malaysia belanjawan2021 budget2021 🇲🇾
2433,6/11/2020,im intrigued to see what's they prepared for the uni student for #Belanjawan2021,0,0.863,0.137,0.2263,im intrigued see whats prepared uni student belanjawan2021
2434,6/11/2020,cant believe i watching belanjawan 2021. i used to hate politic but ..... nay yay here we are,0.112,0.668,0.22,0.5023,cant believe watching belanjawan 2021 used hate politic nay yay
2436,6/11/2020,Hope for the best #Belanjawan2021,0,0.297,0.703,0.7964,hope best belanjawan2021
2437,6/11/2020,#Belanjawan2021 has started!!!,0,1,0,0,belanjawan2021 started
2438,6/11/2020,Okay dah start #Belanjawan2021,0,0.612,0.388,0.2263,okay dah start belanjawan2021
2439,6/11/2020,#Belanjawan2021 started ~~,0,1,0,0,belanjawan2021 started
2440,6/11/2020,Waiting for some good news from you. @tzafrul_aziz #Budget2021 #Belanjawan2021  https://t.co/QTfcK10pg7,0,0.775,0.225,0.4404,waiting good news tzafrulaziz budget2021 belanjawan2021
2441,6/11/2020,hello malaysia whats the four one one on #Belanjawan2021,0,1,0,0,hello malaysia whats four one one belanjawan2021
2442,6/11/2020,Okay dah start #Belanjawan2021,0,0.612,0.388,0.2263,okay dah start belanjawan2021
2444,6/11/2020,Hereeeeeet #Belanjawan2021  https://t.co/cWljGdTIBZ,0,1,0,0,hereeeeeet belanjawan2021
2445,6/11/2020,Now watching: Belanjawan 2021,0,1,0,0,watching belanjawan 2021
2446,6/11/2020,Hoping for the best #Belanjawan2021,0,0.3,0.7,0.7906,hoping best belanjawan2021
2447,6/11/2020,"my officemates watch belanjawan 2021, here i'm watching TREASURE vlive😂",0,0.754,0.246,0.4466,officemates watch belanjawan 2021 im watching treasure vlive😂
2448,6/11/2020,:: And when #TREASURE countdown collides with #Belanjawan2021..::,0.231,0.769,0,-0.2732,treasure countdown collides belanjawan2021
2449,6/11/2020,"I just gonna wait for simply version of belanjawan 2021, without all the drama.",0,1,0,0,gonna wait simply version belanjawan 2021 without drama
2450,6/11/2020,Now watching #Belanjawan2021,0,1,0,0,watching belanjawan2021
2451,6/11/2020,Am caffeinated and ready. 🙂 #Belanjawan2021,0,0.615,0.385,0.3612,caffeinated ready 🙂 belanjawan2021
2452,6/11/2020,Now watching #Belanjawan2021 .,0,1,0,0,watching belanjawan2021
2453,6/11/2020,All the best @tzafrul_aziz !! #Belanjawan2021,0,0.511,0.489,0.6988,best tzafrulaziz belanjawan2021
2455,6/11/2020,Why am I so interested in Belanjawan 2021,0,0.632,0.368,0.541,interested belanjawan 2021
2457,6/11/2020,Welcome to PwC Malaysia’s live coverage of the #Belanjawan2021 announcement. We will be providing on-the-go highlights of the announcements. Stay tuned! #MYPwCBudget,0,0.864,0.136,0.5093,welcome pwc malaysias live coverage belanjawan2021 announcement providing onthego highlights announcements stay tuned mypwcbudget
2458,6/11/2020,"#Belanjawan2021, don't disappoint us",0,0.571,0.429,0.3089,belanjawan2021 dont disappoint us
2459,6/11/2020,#Belanjawan2021 leaked? 🤔,0.697,0.303,0,-0.3182,belanjawan2021 leaked 🤔
2460,6/11/2020,Can't wait for Belanjawan 2021.,0,1,0,0,cant wait belanjawan 2021
2461,6/11/2020,Let's #Belanjawan2021,0,1,0,0,lets belanjawan2021
2462,6/11/2020,I'll be expecting more funds to be allocated for a short term (1-2 years) initiative rather than long term developments this time.  #Belanjawan2021,0,1,0,0,ill expecting funds allocated short term 12 years initiative rather long term developments time belanjawan2021
2463,6/11/2020,I'm expecting some good budget from you guys. don't let me down. #Budget2021 #Belanjawan2021 #Malaysia,0,0.828,0.172,0.4404,im expecting good budget guys dont let budget2021 belanjawan2021 malaysia
2464,6/11/2020,JUST IN: Dewan Rakyat Speaker said all MPs allowed to attend the Budget session not just the 80 MPs decided earlier.  #Budget2021 #Belanjawan2021,0,1,0,0,dewan rakyat speaker said mps allowed attend budget session 80 mps decided earlier budget2021 belanjawan2021
2465,6/11/2020,All the best Sir @tzafrul_aziz .   #Belanjawan2021,0,0.543,0.457,0.6369,best sir tzafrulaziz belanjawan2021
2466,6/11/2020,All ears for our #Belanjawan2021,0,1,0,0,ears belanjawan2021
2467,6/11/2020,Currently scrolling twitter every 5 minutes to update on 2 situations:  1. Belanjawan 2021 2. Us presidential election.,0,1,0,0,currently scrolling twitter every 5 minutes update 2 situations 1 belanjawan 2021 2 us presidential election
2468,6/11/2020,In true Malaysian fashion - The budget announcement will start LATE - Speaker caved and bent rules due to pressure  #Budget2021 #Belanjawan2021,0.096,0.783,0.122,0.1531,true malaysian fashion budget announcement start late speaker caved bent rules due pressure budget2021 belanjawan2021
2469,6/11/2020,"For the last three days, Malaysian twitter has been all American twitter. And now we're back. #Belanjawan2021",0,1,0,0,last three days malaysian twitter american twitter back belanjawan2021
2470,6/11/2020,"#Belanjawan2021 is behind schedule as always, but I'm ready!  https://t.co/jkBlPK3lU4",0,0.718,0.282,0.5487,belanjawan2021 behind schedule always im ready
2471,6/11/2020,kene game  #Belanjawan2021,0,1,0,0,kene game belanjawan2021
2472,6/11/2020,Let's go #Belanjawan2021 #Bajet2021,0,1,0,0,lets go belanjawan2021 bajet2021
2473,6/11/2020,"All MP’s are allowed into the chamber to listen to #Belanjawan2021 after a proposal by DSAI was supported by Bung Mokhtar, Tajuddin and LGE. The speaker also allowed for it to happen. This is DEMOCRACY",0,0.935,0.065,0.3182,mps allowed chamber listen belanjawan2021 proposal dsai supported bung mokhtar tajuddin lge speaker also allowed happen democracy
2474,6/11/2020,"DEWAN RAKYAT SPEAKER finally relented, and allowed all MPs to be inside for Budget 2021 tabling. #Belanjawan2021 #Budget2021",0,1,0,0,dewan rakyat speaker finally relented allowed mps inside budget 2021 tabling belanjawan2021 budget2021
2476,6/11/2020,Hope nothing but the best for sports industry!  #Belanjawan2021 #Budget2021,0.327,0.541,0.132,-0.5986,hope nothing best sports industry belanjawan2021 budget2021
2478,6/11/2020,Stay tuned! The tabling has yet to start but our team are on the ground to cover #budget2021 #belanjawan2021 #businessunleashed #mahzansulaiman,0,1,0,0,stay tuned tabling yet start team ground cover budget2021 belanjawan2021 businessunleashed mahzansulaiman
2480,6/11/2020,first time nervous nak dgr #Belanjawan2021 !,0.324,0.676,0,-0.3382,first time nervous nak dgr belanjawan2021
2482,6/11/2020,🍿😎  All eyes on #Belanjawan2021,0,1,0,0,🍿😎 eyes belanjawan2021
2483,6/11/2020,so I guess this is getting off to a good start lmao #Belanjawan2021,0,0.57,0.43,0.7783,guess getting good start lmao belanjawan2021
2484,6/11/2020,i just hope for an extension of moratorium and serious intervention and support to the country’s aviation industry #Belanjawan2021,0.059,0.685,0.256,0.6486,hope extension moratorium serious intervention support countrys aviation industry belanjawan2021
2485,6/11/2020,"Despite law minister @takiyuddin61 explaining that the matter has been resolved by a vote, making it ""functus officio"", Speaker Azhar Harun finally allows all MPs to enter the room. Gives them five minutes to do so. #belanjawan2021",0,0.924,0.076,0.2023,despite law minister takiyuddin61 explaining matter resolved vote making functus officio speaker azhar harun finally allows mps enter room gives five minutes belanjawan2021
2486,6/11/2020,International level of presenting #Belanjawan2021 Malaysia 🤣,0,1,0,0,international level presenting belanjawan2021 malaysia 🤣
2489,6/11/2020,"They said on anything put to a vote, all MPs would be allowed to enter. So fuck that limit and get in there. #Belanjawan2021",0.147,0.853,0,-0.5849,said anything put vote mps would allowed enter fuck limit get belanjawan2021
2490,6/11/2020,Why the mic is turned off @MYParlimen ??? #Belanjawan2021,0,1,0,0,mic turned myparlimen belanjawan2021
2491,6/11/2020,The Speaker allows 5 minutes for the remaining MPs to enter after unrelenting requests from both sides of the floor! #Belanjawan2021,0,1,0,0,speaker allows 5 minutes remaining mps enter unrelenting requests sides floor belanjawan2021
2492,6/11/2020,Don't stress about politics and #VOTE for #Dreamcatcher on Choeaedol app instead! 😏😏😏  #Deukae #queens? ✅ #Vocals? ✅ #Music? ✅ #Visuals? ✅ #Choreo? ✅ #Acting? ✅ #Feels? ✅  #throwback #DejaVu #kpop #Belanjawan2021 #TrumpMeltdown #iOS14 #Eren    https://t.co/KFDFU4TqIt,0,0.887,0.113,0.555,dont stress politics vote dreamcatcher choeaedol app instead 😏😏😏 deukae queens ✅ vocals ✅ music ✅ visuals ✅ choreo ✅ acting ✅ feels ✅ throwback dejavu kpop belanjawan2021 trumpmeltdown ios14 eren
2493,6/11/2020,Perlu ke i tgk belanjawan? I am not gonna win in anyways pun... plus i amsire the belanjawan will not talk much about sustainability and climate change #Belanjawan2021,0.113,0.887,0,-0.4717,perlu ke tgk belanjawan gonna win anyways pun plus amsire belanjawan talk much sustainability climate change belanjawan2021
2494,6/11/2020,Now everyone is allowed to come in. Congratualtions guys 🙄#Belanjawan2021,0,1,0,0,everyone allowed come congratualtions guys 🙄belanjawan2021
2495,6/11/2020,Alright time tor Belanjawan 2021. It’s that time of the year,0,0.833,0.167,0.25,alright time tor belanjawan 2021 time year
2496,6/11/2020,Wow #Belanjawan2021 be like (courtesy of @malaysiakini).  https://t.co/9iUxtnpWio,0,0.488,0.512,0.743,wow belanjawan2021 like courtesy malaysiakini
2497,6/11/2020,"Are we all gonna see Cluster Belanjawan after this? Don’t get me wrong, I know your intention but letting everyone in during this time won’t be a good idea.  #Belanjawan2021 #JustMyThoughts",0.062,0.821,0.117,0.4215,gonna see cluster belanjawan dont get wrong know intention letting everyone time wont good idea belanjawan2021 justmythoughts
2498,6/11/2020,Finance Minister as confused as the Rakyat. 🙈  #Belanjawan2021  https://t.co/VYJ4XIMSU1,0.223,0.777,0,-0.3182,finance minister confused rakyat 🙈 belanjawan2021
2499,6/11/2020,Media blackout on #Belanjawan2021,0,1,0,0,media blackout belanjawan2021
2500,6/11/2020,They're still bickering without starting the presentation of #Belanjawan2021 kan everyone in the Dewan Rakyat will have the opportunity to vote nanti laaaaa,0,0.887,0.113,0.4215,theyre still bickering without starting presentation belanjawan2021 kan everyone dewan rakyat opportunity vote nanti laaaaa
2501,6/11/2020,#Belanjawan2021 end up MP’s fighting in parliament why the speaker doesn’t allow all MP’s to attend 😂😂😂,0.129,0.773,0.098,-0.1531,belanjawan2021 end mps fighting parliament speaker doesnt allow mps attend 😂😂😂
2502,6/11/2020,SPEAKER CAVED!! #Belanjawan2021,0,1,0,0,speaker caved belanjawan2021
2503,6/11/2020,"MPs on both sides are pressing for the Speaker to allow a full sitting today. They are arguing there is no difference from yesterday, when the full sitting was allowed, whereas this is the Budget speech. #Belanjawan2021",0.13,0.823,0.047,-0.5106,mps sides pressing speaker allow full sitting today arguing difference yesterday full sitting allowed whereas budget speech belanjawan2021
2504,6/11/2020,High hopes on tengku zafrul tbh. #Belanjawan2021,0,0.682,0.318,0.4215,high hopes tengku zafrul tbh belanjawan2021
2505,6/11/2020,Lets hope for a better Malaysia! #Belanjawan2021,0,0.396,0.604,0.7263,lets hope better malaysia belanjawan2021
2506,6/11/2020,TUNE IN NOW TO SEE WHAT BELANJAWAN 2021 COULD OFFER US #Belanjawan2021,0,1,0,0,tune see belanjawan 2021 could offer us belanjawan2021
2507,6/11/2020,Im watching #Belanjawan2021 ... It still not start yet but the drama 🤣👌🏻,0,1,0,0,im watching belanjawan2021 still start yet drama 🤣👌🏻
2508,6/11/2020,Let us all be mindful of govt budget already spent in 2020 on relief for the rakyat. Rounds of BPN &amp; spending to tackle COVID-19. Aid is crucial but Malaysia is still a middle income nation. The budget is a balancing act &amp; we have to recognise this fact.  #Belanjawan2021,0,0.958,0.042,0.2617,let us mindful govt budget already spent 2020 relief rakyat rounds bpn spending tackle covid19 aid crucial malaysia still middle income nation budget balancing act recognise fact belanjawan2021
2509,6/11/2020,Wow!! As soon as the opposition MPs start questioning the speaker RTM stops the live feed and go for a break like I can't go watch some other channel's live feed  😂😂😂.   Kudos RTM going back to old ways   #Belanjawan2021,0.065,0.715,0.221,0.8475,wow soon opposition mps start questioning speaker rtm stops live feed go break like cant go watch channels live feed 😂😂😂 kudos rtm going back old ways belanjawan2021
2510,6/11/2020,It’s happening today #Belanjawan2021,0,1,0,0,happening today belanjawan2021
2512,6/11/2020,Don’t care #Belanjawan2021,0,0.385,0.615,0.4939,dont care belanjawan2021
2513,6/11/2020,Terpaksa switch kepada Bernama sebab TV1 is cutting the scenes of MP's asking for Speaker Art Harun's permission to allow ALL MP's to enter the parliament.  #Belanjawan2021,0.053,0.88,0.067,0.1027,terpaksa switch kepada bernama sebab tv1 cutting scenes mps asking speaker art haruns permission allow mps enter parliament belanjawan2021
